"","Location","Tournament","Date","Series","Court","Surface","Round","BestOf","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Comment","Result","RankNadal","RankRival","RivalName","PartidosUlt6Meses","PartidosUlt3Meses","PartidosUltMes","WRUlt6Meses","WRUlt3Meses","WRUltMes","PartidosRivalUlt6Meses","PartidosRivalUlt3Meses","PartidosRivalUltMes","WRRivalUlt6Meses","WRRivalUlt3Meses","WRRivalUltMes","SetsNadal","SetsRival","SetsGanadosUltPartido","SetsPerdidosUltPartido","ResultUltPartido","RoundUltPartido","H2HPartidos","H2HGanados","H2HWR"
"617","Vina del Mar","VTR Open",2013-02-10,"ATP250","Outdoor","Clay","Semifinals","3",6,2,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",5,26,"Chardy J.",9,4,4,0.777777777777778,0.75,0.75,23,10,8,0.565217391304348,0.6,0.75,2,0,2,0,"Win","Quarterfinals",0,0,NA
"618","Vina del Mar","VTR Open",2013-02-10,"ATP250","Outdoor","Clay","The Final","3",6,7,7,6,6,4,NA,NA,NA,NA,"Completed","Lose",5,73,"Zeballos H.",9,4,4,0.777777777777778,0.75,0.75,9,6,6,0.666666666666667,0.833333333333333,0.833333333333333,1,2,2,0,"Win","Semifinals",1,1,1
"619","Sao Paulo","Brasil Open",2013-02-14,"ATP250","Indoor","Clay","2nd Round","3",6,3,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",5,140,"Souza J.",10,5,5,0.8,0.8,0.8,2,2,2,0.5,0.5,0.5,2,0,1,2,"Lose","The Final",0,0,NA
"620","Sao Paulo","Brasil Open",2013-02-15,"ATP250","Indoor","Clay","Quarterfinals","3",3,6,6,4,6,4,NA,NA,NA,NA,"Completed","Win",5,78,"Berlocq C.",11,6,6,0.818181818181818,0.833333333333333,0.833333333333333,22,9,7,0.454545454545455,0.666666666666667,0.714285714285714,2,1,2,0,"Win","2nd Round",0,0,NA
"621","Sao Paulo","Brasil Open",2013-02-16,"ATP250","Indoor","Clay","Semifinals","3",6,3,6,7,6,1,NA,NA,NA,NA,"Completed","Win",5,111,"Alund M.",12,7,7,0.833333333333333,0.857142857142857,0.857142857142857,5,5,5,0.6,0.6,0.6,2,1,2,1,"Win","Quarterfinals",0,0,NA
"622","Sao Paulo","Brasil Open",2013-02-17,"ATP250","Indoor","Clay","The Final","3",6,2,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",5,93,"Nalbandian D.",13,8,8,0.846153846153846,0.875,0.875,6,5,5,0.666666666666667,0.8,0.8,2,0,2,1,"Win","Semifinals",7,5,0.714285714285714
"623","Acapulco","Abierto Mexicano",2013-02-27,"ATP500","Outdoor","Clay","1st Round","3",6,2,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",5,157,"Schwartzman D.",14,9,9,0.857142857142857,0.888888888888889,0.888888888888889,4,4,4,0.25,0.25,0.25,2,0,2,0,"Win","The Final",0,0,NA
"624","Acapulco","Abierto Mexicano",2013-02-28,"ATP500","Outdoor","Clay","2nd Round","3",6,0,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",5,91,"Alund M.",15,10,10,0.866666666666667,0.9,0.9,8,8,8,0.5,0.5,0.5,2,0,2,0,"Win","1st Round",1,1,1
"625","Acapulco","Abierto Mexicano",2013-03-01,"ATP500","Outdoor","Clay","Quarterfinals","3",6,1,7,5,NA,NA,NA,NA,NA,NA,"Completed","Win",5,77,"Mayer L.",16,11,11,0.875,0.909090909090909,0.909090909090909,7,7,6,0.428571428571429,0.428571428571429,0.5,2,0,2,0,"Win","2nd Round",1,1,1
"626","Acapulco","Abierto Mexicano",2013-03-02,"ATP500","Outdoor","Clay","Semifinals","3",7,5,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",5,12,"Almagro N.",17,12,12,0.882352941176471,0.916666666666667,0.916666666666667,29,15,10,0.655172413793103,0.733333333333333,0.7,2,0,2,0,"Win","Quarterfinals",7,7,1
"627","Acapulco","Abierto Mexicano",2013-03-03,"ATP500","Outdoor","Clay","The Final","3",6,0,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",5,4,"Ferrer D.",18,13,13,0.888888888888889,0.923076923076923,0.923076923076923,46,24,10,0.826086956521739,0.875,0.9,2,0,2,0,"Win","Semifinals",19,16,0.842105263157895
"628","Indian Wells","BNP Paribas Open",2013-03-10,"Masters 1000","Outdoor","Hard","2nd Round","3",7,6,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",5,73,"Harrison R.",19,14,12,0.894736842105263,0.928571428571429,0.916666666666667,14,11,5,0.285714285714286,0.363636363636364,0.2,2,0,2,0,"Win","The Final",0,0,NA
"629","Indian Wells","BNP Paribas Open",2013-03-11,"Masters 1000","Outdoor","Hard","3rd Round","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walkover","Win",5,64,"Mayer L.",20,15,13,0.9,0.933333333333333,0.923076923076923,10,10,8,0.5,0.5,0.625,NA,NA,2,0,"Win","2nd Round",2,2,1
"630","Indian Wells","BNP Paribas Open",2013-03-14,"Masters 1000","Outdoor","Hard","4th Round","3",4,6,6,4,7,5,NA,NA,NA,NA,"Completed","Win",5,67,"Gulbis E.",21,16,12,0.904761904761905,0.9375,1,15,13,12,0.733333333333333,0.769230769230769,0.75,2,1,NA,NA,"Win","3rd Round",4,4,1
"631","Indian Wells","BNP Paribas Open",2013-03-15,"Masters 1000","Outdoor","Hard","Quarterfinals","3",6,4,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",5,2,"Federer R.",22,17,13,0.909090909090909,0.941176470588235,1,31,17,10,0.741935483870968,0.764705882352941,0.7,2,0,2,1,"Win","4th Round",27,17,0.62962962962963
"632","Indian Wells","BNP Paribas Open",2013-03-16,"Masters 1000","Outdoor","Hard","Semifinals","3",6,4,7,5,NA,NA,NA,NA,NA,NA,"Completed","Win",5,6,"Berdych T.",23,18,13,0.91304347826087,0.944444444444444,1,42,21,14,0.738095238095238,0.761904761904762,0.785714285714286,2,0,2,0,"Win","Quarterfinals",15,12,0.8
"633","Indian Wells","BNP Paribas Open",2013-03-17,"Masters 1000","Outdoor","Hard","The Final","3",4,6,6,3,6,4,NA,NA,NA,NA,"Completed","Win",5,7,"Del Potro J.M.",24,19,13,0.916666666666667,0.947368421052632,1,40,20,14,0.825,0.8,0.785714285714286,2,1,2,0,"Win","Semifinals",10,7,0.7
"634","Monte Carlo","Monte Carlo Masters",2013-04-17,"Masters 1000","Outdoor","Clay","2nd Round","3",6,1,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",5,54,"Matosevic M.",20,20,1,0.95,0.95,1,18,13,3,0.444444444444444,0.538461538461538,0.333333333333333,2,0,2,1,"Win","The Final",0,0,NA
"635","Monte Carlo","Monte Carlo Masters",2013-04-18,"Masters 1000","Outdoor","Clay","3rd Round","3",6,2,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",5,21,"Kohlschreiber P.",21,21,2,0.952380952380952,0.952380952380952,1,16,6,4,0.5,0.333333333333333,0.5,2,0,2,0,"Win","2nd Round",11,10,0.909090909090909
"636","Monte Carlo","Monte Carlo Masters",2013-04-19,"Masters 1000","Outdoor","Clay","Quarterfinals","3",6,2,2,6,6,4,NA,NA,NA,NA,"Completed","Win",5,34,"Dimitrov G.",22,22,3,0.954545454545455,0.954545454545455,1,25,13,6,0.6,0.615384615384615,0.666666666666667,2,1,2,0,"Win","3rd Round",1,1,1
"637","Monte Carlo","Monte Carlo Masters",2013-04-20,"Masters 1000","Outdoor","Clay","Semifinals","3",6,3,7,6,NA,NA,NA,NA,NA,NA,"Completed","Win",5,8,"Tsonga J.W.",23,23,4,0.956521739130435,0.956521739130435,1,29,19,7,0.620689655172414,0.684210526315789,0.714285714285714,2,0,2,1,"Win","Quarterfinals",9,6,0.666666666666667
"638","Monte Carlo","Monte Carlo Masters",2013-04-21,"Masters 1000","Outdoor","Clay","The Final","3",6,2,7,6,NA,NA,NA,NA,NA,NA,"Completed","Lose",5,1,"Djokovic N.",24,24,5,0.916666666666667,0.916666666666667,0.8,31,21,8,0.903225806451613,0.904761904761905,0.875,0,2,2,0,"Win","Semifinals",32,17,0.53125
"639","Barcelona","Open Banco Sabadell",2013-04-24,"ATP500","Outdoor","Clay","2nd Round","3",6,4,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",5,63,"Berlocq C.",25,25,6,0.92,0.92,0.833333333333333,20,16,2,0.55,0.5625,0.5,2,0,0,2,"Lose","The Final",1,1,1
"640","Barcelona","Open Banco Sabadell",2013-04-26,"ATP500","Outdoor","Clay","3rd Round","3",7,6,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",5,33,"Paire B.",27,27,8,0.925925925925926,0.925925925925926,0.875,26,18,6,0.5,0.5,0.5,2,0,2,0,"Win","2nd Round",0,0,NA
"641","Barcelona","Open Banco Sabadell",2013-04-26,"ATP500","Outdoor","Clay","Quarterfinals","3",6,3,6,0,NA,NA,NA,NA,NA,NA,"Completed","Win",5,64,"Ramos A.",27,27,8,0.925925925925926,0.925925925925926,0.875,25,20,6,0.56,0.65,0.666666666666667,2,0,2,0,"Win","3rd Round",0,0,NA
"642","Barcelona","Open Banco Sabadell",2013-04-27,"ATP500","Outdoor","Clay","Semifinals","3",6,4,6,0,NA,NA,NA,NA,NA,NA,"Completed","Win",5,13,"Raonic M.",28,28,9,0.928571428571429,0.928571428571429,0.888888888888889,23,16,6,0.652173913043478,0.6875,0.666666666666667,2,0,2,0,"Win","Quarterfinals",2,2,1
"643","Barcelona","Open Banco Sabadell",2013-04-28,"ATP500","Outdoor","Clay","The Final","3",6,4,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",5,12,"Almagro N.",29,29,10,0.931034482758621,0.931034482758621,0.9,33,26,11,0.696969696969697,0.692307692307692,0.727272727272727,2,0,2,0,"Win","Semifinals",8,8,1
"644","Madrid","Mutua Madrid Open",2013-05-08,"Masters 1000","Outdoor","Clay","2nd Round","3",6,3,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",5,37,"Paire B.",30,29,11,0.933333333333333,0.931034482758621,0.909090909090909,28,20,10,0.5,0.45,0.5,2,0,2,0,"Win","The Final",1,1,1
"645","Madrid","Mutua Madrid Open",2013-05-09,"Masters 1000","Outdoor","Clay","3rd Round","3",6,2,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",5,31,"Youzhny M.",31,29,12,0.935483870967742,0.931034482758621,0.916666666666667,20,14,7,0.45,0.357142857142857,0.428571428571429,2,0,2,0,"Win","2nd Round",12,9,0.75
"646","Madrid","Mutua Madrid Open",2013-05-10,"Masters 1000","Outdoor","Clay","Quarterfinals","3",4,6,7,6,6,0,NA,NA,NA,NA,"Completed","Win",5,4,"Ferrer D.",32,30,13,0.9375,0.933333333333333,0.923076923076923,39,25,8,0.794871794871795,0.76,0.625,2,1,2,0,"Win","3rd Round",20,17,0.85
"647","Madrid","Mutua Madrid Open",2013-05-11,"Masters 1000","Outdoor","Clay","Semifinals","3",6,0,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",5,113,"Andujar P.",33,29,14,0.939393939393939,0.96551724137931,0.928571428571429,23,19,10,0.391304347826087,0.473684210526316,0.6,2,0,2,1,"Win","Quarterfinals",1,1,1
"648","Madrid","Mutua Madrid Open",2013-05-12,"Masters 1000","Outdoor","Clay","The Final","3",6,2,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",5,15,"Wawrinka S.",34,30,15,0.941176470588235,0.966666666666667,0.933333333333333,32,26,15,0.75,0.769230769230769,0.8,2,0,2,0,"Win","Semifinals",8,8,1
"649","Rome","Internazionali BNL d'Italia",2013-05-15,"Masters 1000","Outdoor","Clay","2nd Round","3",6,1,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",5,25,"Fognini F.",35,30,16,0.942857142857143,0.966666666666667,0.9375,26,21,9,0.538461538461538,0.619047619047619,0.555555555555556,2,0,2,0,"Win","The Final",1,1,1
"650","Rome","Internazionali BNL d'Italia",2013-05-16,"Masters 1000","Outdoor","Clay","3rd Round","3",1,6,7,5,6,4,NA,NA,NA,NA,"Completed","Win",5,46,"Gulbis E.",36,30,17,0.944444444444444,0.966666666666667,0.941176470588235,23,21,9,0.695652173913043,0.714285714285714,0.555555555555556,2,1,2,0,"Win","2nd Round",5,5,1
"651","Rome","Internazionali BNL d'Italia",2013-05-17,"Masters 1000","Outdoor","Clay","Quarterfinals","3",6,4,4,6,6,2,NA,NA,NA,NA,"Completed","Win",5,4,"Ferrer D.",37,30,17,0.945945945945946,0.966666666666667,0.941176470588235,42,28,11,0.785714285714286,0.75,0.636363636363636,2,1,2,1,"Win","3rd Round",21,18,0.857142857142857
"652","Rome","Internazionali BNL d'Italia",2013-05-18,"Masters 1000","Outdoor","Clay","Semifinals","3",6,2,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",5,6,"Berdych T.",38,30,17,0.947368421052632,0.966666666666667,0.941176470588235,37,30,10,0.72972972972973,0.733333333333333,0.7,2,0,2,1,"Win","Quarterfinals",16,13,0.8125
"653","Rome","Internazionali BNL d'Italia",2013-05-19,"Masters 1000","Outdoor","Clay","The Final","3",6,1,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",5,3,"Federer R.",39,31,17,0.948717948717949,0.967741935483871,0.941176470588235,24,15,7,0.75,0.733333333333333,0.714285714285714,2,0,2,0,"Win","Semifinals",28,18,0.642857142857143
"654","Paris","French Open",2013-05-27,"Grand Slam","Outdoor","Clay","1st Round","5",4,6,7,6,6,4,6,3,NA,NA,"Completed","Win",4,59,"Brands D.",40,32,12,0.95,0.96875,1,24,16,7,0.541666666666667,0.5,0.571428571428571,3,1,2,0,"Win","The Final",0,0,NA
"655","Paris","French Open",2013-05-31,"Grand Slam","Outdoor","Clay","2nd Round","5",4,6,6,3,6,3,6,3,NA,NA,"Completed","Win",4,35,"Klizan M.",41,29,12,0.951219512195122,0.96551724137931,1,21,12,4,0.333333333333333,0.333333333333333,0.25,3,1,3,1,"Win","1st Round",0,0,NA
"656","Paris","French Open",2013-06-01,"Grand Slam","Outdoor","Clay","3rd Round","5",7,6,6,4,6,4,NA,NA,NA,NA,"Completed","Win",4,29,"Fognini F.",42,29,13,0.952380952380952,0.96551724137931,1,31,19,9,0.548387096774194,0.578947368421053,0.444444444444444,3,0,3,1,"Win","2nd Round",2,2,1
"657","Paris","French Open",2013-06-03,"Grand Slam","Outdoor","Clay","4th Round","5",6,4,6,1,6,3,NA,NA,NA,NA,"Completed","Win",4,15,"Nishikori K.",43,30,14,0.953488372093023,0.966666666666667,1,31,17,10,0.709677419354839,0.647058823529412,0.7,3,0,3,0,"Win","3rd Round",4,4,1
"658","Paris","French Open",2013-06-05,"Grand Slam","Outdoor","Clay","Quarterfinals","5",6,2,6,3,6,1,NA,NA,NA,NA,"Completed","Win",4,10,"Wawrinka S.",44,31,15,0.954545454545455,0.967741935483871,1,39,27,13,0.743589743589744,0.777777777777778,0.769230769230769,3,0,3,0,"Win","4th Round",9,9,1
"659","Paris","French Open",2013-06-07,"Grand Slam","Outdoor","Clay","Semifinals","5",6,4,3,6,6,1,6,7,9,7,"Completed","Win",4,1,"Djokovic N.",45,32,15,0.955555555555556,0.96875,1,35,23,9,0.857142857142857,0.782608695652174,0.777777777777778,3,2,3,0,"Win","Quarterfinals",33,17,0.515151515151515
"660","Paris","French Open",2013-06-09,"Grand Slam","Outdoor","Clay","The Final","5",6,3,6,2,6,3,NA,NA,NA,NA,"Completed","Win",4,5,"Ferrer D.",46,31,14,0.956521739130435,0.967741935483871,1,49,24,10,0.795918367346939,0.75,0.8,3,0,3,2,"Win","Semifinals",22,19,0.863636363636364
"661","London","Wimbledon",2013-06-24,"Grand Slam","Outdoor","Grass","1st Round","5",7,6,7,6,6,4,NA,NA,NA,NA,"Completed","Lose",5,135,"Darcis S.",47,28,8,0.936170212765957,0.928571428571429,0.875,8,4,3,0.25,0.25,0.333333333333333,0,3,3,0,"Win","The Final",1,1,1
"662","Montreal","Rogers Masters",2013-08-07,"Masters 1000","Outdoor","Hard","2nd Round","3",6,2,6,0,NA,NA,NA,NA,NA,NA,"Completed","Win",4,132,"Levine J.",46,17,1,0.934782608695652,0.941176470588235,1,14,8,3,0.214285714285714,0.25,0.333333333333333,2,0,0,3,"Lose","1st Round",1,1,1
"663","Montreal","Rogers Masters",2013-08-08,"Masters 1000","Outdoor","Hard","3rd Round","3",7,6,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",4,18,"Janowicz J.",47,17,2,0.936170212765957,0.941176470588235,1,30,19,5,0.566666666666667,0.684210526315789,0.6,2,0,2,0,"Win","2nd Round",0,0,NA
"664","Montreal","Rogers Masters",2013-08-10,"Masters 1000","Outdoor","Hard","Quarterfinals","3",6,2,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",4,74,"Matosevic M.",46,16,3,0.956521739130435,0.9375,1,34,17,9,0.470588235294118,0.470588235294118,0.666666666666667,2,0,2,0,"Win","3rd Round",1,1,1
"665","Montreal","Rogers Masters",2013-08-11,"Masters 1000","Outdoor","Hard","Semifinals","3",6,4,3,6,7,6,NA,NA,NA,NA,"Completed","Win",4,1,"Djokovic N.",48,18,5,0.958333333333333,0.944444444444444,1,39,20,4,0.82051282051282,0.8,0.75,2,1,2,0,"Win","Quarterfinals",34,18,0.529411764705882
"666","Montreal","Rogers Masters",2013-08-11,"Masters 1000","Outdoor","Hard","The Final","3",6,2,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",4,13,"Raonic M.",48,18,5,0.958333333333333,0.944444444444444,1,34,15,8,0.617647058823529,0.6,0.75,2,0,2,1,"Win","Semifinals",3,3,1
"667","Cincinnati","Western & Southern Financial Group Masters",2013-08-15,"Masters 1000","Outdoor","Hard","2nd Round","3",6,2,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",3,100,"Becker B.",46,16,6,0.956521739130435,0.9375,1,14,10,3,0.285714285714286,0.4,0.333333333333333,2,0,2,0,"Win","The Final",1,1,1
"668","Cincinnati","Western & Southern Financial Group Masters",2013-08-16,"Masters 1000","Outdoor","Hard","3rd Round","3",6,2,5,7,6,2,NA,NA,NA,NA,"Completed","Win",3,29,"Dimitrov G.",46,16,7,0.956521739130435,0.9375,1,32,18,7,0.59375,0.611111111111111,0.571428571428571,2,1,2,0,"Win","2nd Round",2,2,1
"669","Cincinnati","Western & Southern Financial Group Masters",2013-08-17,"Masters 1000","Outdoor","Hard","Quarterfinals","3",5,7,6,4,6,3,NA,NA,NA,NA,"Completed","Win",3,5,"Federer R.",48,17,9,0.958333333333333,0.941176470588235,1,34,19,6,0.735294117647059,0.736842105263158,0.5,2,1,2,1,"Win","3rd Round",29,19,0.655172413793103
"670","Cincinnati","Western & Southern Financial Group Masters",2013-08-17,"Masters 1000","Outdoor","Hard","Semifinals","3",7,5,7,6,NA,NA,NA,NA,NA,NA,"Completed","Win",3,6,"Berdych T.",48,17,9,0.958333333333333,0.941176470588235,1,47,17,6,0.702127659574468,0.647058823529412,0.666666666666667,2,0,2,1,"Win","Quarterfinals",17,14,0.823529411764706
"671","Cincinnati","Western & Southern Financial Group Masters",2013-08-18,"Masters 1000","Outdoor","Hard","The Final","3",7,6,7,6,NA,NA,NA,NA,NA,NA,"Completed","Win",3,22,"Isner J.",49,18,10,0.959183673469388,0.944444444444444,1,44,27,16,0.659090909090909,0.703703703703704,0.8125,2,0,2,0,"Win","Semifinals",3,3,1
"672","New York","US Open",2013-08-26,"Grand Slam","Outdoor","Hard","1st Round","5",6,4,6,2,6,2,NA,NA,NA,NA,"Completed","Win",2,97,"Harrison R.",49,18,11,0.959183673469388,0.944444444444444,1,21,15,6,0.380952380952381,0.4,0.333333333333333,3,0,2,0,"Win","The Final",1,1,1
"673","New York","US Open",2013-08-30,"Grand Slam","Outdoor","Hard","2nd Round","5",6,2,6,1,6,0,NA,NA,NA,NA,"Completed","Win",2,134,"Dutra Silva R.",46,17,12,0.956521739130435,0.941176470588235,1,6,4,2,0.166666666666667,0.25,0.5,3,0,3,0,"Win","1st Round",0,0,NA
"674","New York","US Open",2013-08-31,"Grand Slam","Outdoor","Hard","3rd Round","5",6,4,6,3,6,3,NA,NA,NA,NA,"Completed","Win",2,38,"Dodig I.",47,18,13,0.957446808510638,0.944444444444444,1,34,19,6,0.588235294117647,0.631578947368421,0.5,3,0,3,0,"Win","2nd Round",2,1,0.5
"675","New York","US Open",2013-09-03,"Grand Slam","Outdoor","Hard","4th Round","5",6,7,6,4,6,3,6,1,NA,NA,"Completed","Win",2,25,"Kohlschreiber P.",48,17,14,0.958333333333333,0.941176470588235,1,38,17,7,0.578947368421053,0.529411764705882,0.571428571428571,3,1,3,0,"Win","3rd Round",12,11,0.916666666666667
"676","New York","US Open",2013-09-05,"Grand Slam","Outdoor","Hard","Quarterfinals","5",6,0,6,2,6,2,NA,NA,NA,NA,"Completed","Win",2,22,"Robredo T.",49,17,15,0.959183673469388,0.941176470588235,1,39,20,10,0.743589743589744,0.7,0.7,3,0,3,1,"Win","4th Round",5,5,1
"677","New York","US Open",2013-09-07,"Grand Slam","Outdoor","Hard","Semifinals","5",6,4,7,6,6,2,NA,NA,NA,NA,"Completed","Win",2,9,"Gasquet R.",48,17,14,0.958333333333333,0.941176470588235,1,34,17,9,0.647058823529412,0.647058823529412,0.666666666666667,3,0,3,0,"Win","Quarterfinals",8,8,1
"678","New York","US Open",2013-09-09,"Grand Slam","Outdoor","Hard","The Final","5",6,2,3,6,6,4,6,1,NA,NA,"Completed","Win",2,1,"Djokovic N.",49,18,14,0.959183673469388,0.944444444444444,1,42,21,11,0.785714285714286,0.80952380952381,0.727272727272727,3,1,3,0,"Win","Semifinals",35,19,0.542857142857143
"679","Beijing","China Open",2012-10-02,"ATP500","Outdoor","Hard","1st Round","3",6,2,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",2,87,"Giraldo S.",29,1,1,0.896551724137931,1,1,19,7,1,0.368421052631579,0.285714285714286,0,2,0,3,1,"Win","The Final",5,5,1
"680","Beijing","China Open",2012-10-03,"ATP500","Outdoor","Hard","2nd Round","3",6,4,7,6,NA,NA,NA,NA,NA,NA,"Completed","Win",2,25,"Kohlschreiber P.",30,2,2,0.9,1,1,40,18,5,0.65,0.611111111111111,0.4,2,0,2,0,"Win","1st Round",10,9,0.9
"681","Beijing","China Open",2012-10-05,"ATP500","Outdoor","Hard","Quarterfinals","3",2,6,6,4,6,1,NA,NA,NA,NA,"Completed","Win",2,19,"Fognini F.",31,3,3,0.903225806451613,1,1,40,19,9,0.55,0.578947368421053,0.666666666666667,2,1,2,0,"Win","2nd Round",0,0,NA
"682","Beijing","China Open",2012-10-06,"ATP500","Outdoor","Hard","Semifinals","3",4,2,NA,NA,NA,NA,NA,NA,NA,NA,"Retired","Win",2,5,"Berdych T.",32,4,4,0.90625,1,1,41,22,8,0.707317073170732,0.727272727272727,0.625,0,0,2,1,"Win","Quarterfinals",14,11,0.785714285714286
"683","Beijing","China Open",2012-10-07,"ATP500","Outdoor","Hard","The Final","3",6,3,6,4,NA,NA,NA,NA,NA,NA,"Completed","Lose",2,1,"Djokovic N.",33,5,5,0.878787878787879,0.8,0.8,53,27,12,0.867924528301887,0.925925925925926,0.916666666666667,0,2,0,0,"Win","Semifinals",31,17,0.548387096774194
"684","Shanghai","Shanghai Masters",2013-10-09,"Masters 1000","Outdoor","Hard","2nd Round","3",6,3,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",1,34,"Dolgopolov O.",46,18,1,0.956521739130435,1,1,30,14,2,0.466666666666667,0.428571428571429,0.5,2,0,0,2,"Lose","The Final",3,3,1
"685","Shanghai","Shanghai Masters",2013-10-10,"Masters 1000","Outdoor","Hard","3rd Round","3",6,1,7,6,NA,NA,NA,NA,NA,NA,"Completed","Win",1,44,"Berlocq C.",47,19,2,0.957446808510638,1,1,31,17,7,0.516129032258065,0.588235294117647,0.571428571428571,2,0,2,0,"Win","2nd Round",2,2,1
"686","Shanghai","Shanghai Masters",2013-10-11,"Masters 1000","Outdoor","Hard","Quarterfinals","3",7,6,6,1,NA,NA,NA,NA,NA,NA,"Completed","Win",1,8,"Wawrinka S.",48,20,3,0.958333333333333,1,1,44,17,6,0.727272727272727,0.647058823529412,0.666666666666667,2,0,2,0,"Win","3rd Round",10,10,1
"687","Shanghai","Shanghai Masters",2013-10-12,"Masters 1000","Outdoor","Hard","Semifinals","3",6,2,6,4,NA,NA,NA,NA,NA,NA,"Completed","Lose",1,5,"Del Potro J.M.",49,21,4,0.938775510204082,0.952380952380952,0.75,30,17,4,0.766666666666667,0.823529411764706,1,0,2,2,0,"Win","Quarterfinals",11,8,0.727272727272727
"688","Paris","BNP Paribas Masters",2013-10-30,"Masters 1000","Indoor","Hard","2nd Round","3",7,5,7,5,NA,NA,NA,NA,NA,NA,"Completed","Win",1,39,"Granollers M.",40,22,5,0.95,0.954545454545455,0.8,33,16,6,0.606060606060606,0.625,0.5,2,0,0,2,"Lose","Semifinals",2,2,1
"689","Paris","BNP Paribas Masters",2013-10-31,"Masters 1000","Indoor","Hard","3rd Round","3",7,5,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",1,14,"Janowicz J.",41,23,6,0.951219512195122,0.956521739130435,0.833333333333333,30,12,7,0.6,0.5,0.571428571428571,2,0,2,0,"Win","2nd Round",1,1,1
"690","Paris","BNP Paribas Masters",2013-11-01,"Masters 1000","Indoor","Hard","Quarterfinals","3",6,4,6,1,NA,NA,NA,NA,NA,NA,"Completed","Win",1,10,"Gasquet R.",42,24,7,0.952380952380952,0.958333333333333,0.857142857142857,37,22,9,0.648648648648649,0.681818181818182,0.666666666666667,2,0,2,0,"Win","3rd Round",9,9,1
"691","Paris","BNP Paribas Masters",2013-11-02,"Masters 1000","Indoor","Hard","Semifinals","3",6,3,7,5,NA,NA,NA,NA,NA,NA,"Completed","Lose",1,3,"Ferrer D.",43,25,8,0.930232558139535,0.92,0.75,44,25,15,0.727272727272727,0.72,0.8,0,2,2,0,"Win","Quarterfinals",23,20,0.869565217391304
"692","London","Masters Cup",2013-11-05,"Masters Cup","Indoor","Hard","Round Robin","3",6,3,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",1,3,"Ferrer D.",42,25,9,0.928571428571429,0.92,0.777777777777778,44,27,17,0.681818181818182,0.666666666666667,0.705882352941177,2,0,0,2,"Lose","Semifinals",24,20,0.833333333333333
"693","London","Masters Cup",2013-11-06,"Masters Cup","Indoor","Hard","Round Robin","3",7,6,7,6,NA,NA,NA,NA,NA,NA,"Completed","Win",1,8,"Wawrinka S.",42,25,10,0.928571428571429,0.92,0.8,38,20,9,0.631578947368421,0.65,0.555555555555556,2,0,2,0,"Win","Round Robin",11,11,1
"694","London","Masters Cup",2013-11-08,"Masters Cup","Indoor","Hard","Round Robin","3",6,4,1,6,6,3,NA,NA,NA,NA,"Completed","Win",1,6,"Berdych T.",41,25,10,0.926829268292683,0.92,0.8,38,21,8,0.631578947368421,0.619047619047619,0.375,2,1,2,0,"Win","Round Robin",18,15,0.833333333333333
"695","London","Masters Cup",2013-11-10,"Masters Cup","Indoor","Hard","Semifinals","3",7,5,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",1,7,"Federer R.",42,24,9,0.928571428571429,0.916666666666667,0.777777777777778,42,22,13,0.714285714285714,0.681818181818182,0.692307692307692,2,0,2,1,"Win","Round Robin",30,20,0.666666666666667
